ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
B33CFF7A9F230047,electric_bike,2022-03-05 23:03:55,2022-03-05 23:15:10,Summit St & 17th Ave,84,High St & King Ave,50,40.00199666666666,-83.00112816666666,39.9901425,-83.0058285,casual
513C46A645915350,electric_bike,2022-03-26 21:23:14,2022-03-26 21:53:39,King Arts Complex,115,King Arts Complex,115,39.9709415,-82.979425,39.97110065411914,-82.97900676727295,casual
DEAE5703A26A7C81,classic_bike,2022-03-31 18:13:15,2022-03-31 18:30:12,Summit St & Hudson St,89,High St & Warren,23,40.0146755,-83.000232,39.977479,-83.0035065,member
F2EBBD6415163553,electric_bike,2022-03-02 13:11:43,2022-03-02 13:16:57,Summit St & Hudson St,89,High St & Lane Ave,83,40.01464683333333,-83.00022566666667,40.0063975,-83.009192,casual
21ABD76658083F72,classic_bike,2022-03-29 15:40:10,2022-03-29 15:43:17,Thompson Park at Hunter Ave,95,High St & 2nd Ave,24,39.9869065,-83.009456,39.982784,-83.004787,member
A3FABB169E163A61,classic_bike,2022-03-31 14:38:14,2022-03-31 14:44:46,Summit St & 17th Ave,84,Summit St & Hudson St,89,40.001957,-83.0011625,40.0146755,-83.000232,casual
10C4872A1EB18625,classic_bike,2022-03-09 18:47:07,2022-03-09 18:51:19,3rd St & Gay St,18,Convention Center,12,39.963983,-82.9986475,39.971255,-83.002202,member
EDDB08A1B11591D1,classic_bike,2022-03-10 17:41:01,2022-03-10 17:47:57,High St & 11th Ave,51,Michigan Ave & 3rd Ave,55,39.9947255,-83.0071245,39.984092,-83.016892,member
DDC40BE37649D8DD,electric_bike,2022-03-12 18:26:19,2022-03-12 18:28:43,3rd St & Gay St,18,High St & Broad St,13,39.963946666666665,-82.99874,39.962012,-83.001122,member
0EB342C0C527C8C8,docked_bike,2022-03-05 21:29:46,2022-03-05 21:31:47,High St & 11th Ave,51,High St & 11th Ave,51,39.994726,-83.007125,39.994726,-83.007125,casual
AB53AFB90BB76D3C,classic_bike,2022-03-24 10:14:31,2022-03-24 10:34:57,Summit St & Hudson St,89,High St & Spring St,17,40.0146755,-83.000232,39.965888,-83.001536,member
547D49BD6180F69B,classic_bike,2022-03-05 13:00:55,2022-03-05 13:08:38,Bank St & Frankfort St,8,Scioto Audubon Center,4,39.9465955,-83.0003495,39.945884,-83.0090465,casual
973659C0B137F374,docked_bike,2022-03-05 14:47:38,2022-03-05 15:15:11,Market District & 3rd Ave,62,Market District & 3rd Ave,62,39.985822,-83.027448,39.985822,-83.027448,casual
4977A62190442414,docked_bike,2022-03-02 15:59:39,2022-03-02 16:13:55,Market District & 3rd Ave,62,Neil Ave & Buttles Ave,22,39.985822,-83.027448,39.977417,-83.011575,casual
2E96BC7BE20FBC01,classic_bike,2022-03-05 21:33:44,2022-03-05 21:52:47,3rd St & Gay St,18,Columbus College of Art & Design,26,39.963983,-82.9986475,39.9651575,-82.990458,casual
3FF70D7757D81FA2,electric_bike,2022-03-08 10:56:14,2022-03-08 11:02:10,Summit St & 17th Ave,84,,,40.001944,-83.00112266666666,40.0,-83.02,casual
9E8B8A157D63776C,electric_bike,2022-03-19 16:53:40,2022-03-19 17:08:53,Easton Square Pl & Townsfair Way,116,Easton Transit Center,101,40.048791,-82.91522566666667,40.060836,-82.9098325,member
A4ABAF46675F6468,electric_bike,2022-03-10 08:58:11,2022-03-10 09:03:11,Summit St & Hudson St,89,Summit St & 17th Ave,84,40.01457966666667,-83.000267,40.001957,-83.0011625,casual
B9122728C0311198,electric_bike,2022-03-08 10:32:19,2022-03-08 11:20:53,Grandon Ave & Main St,69,Grandon Ave & Main St,69,39.956993833333335,-82.9261005,39.9569695,-82.926169,casual
10BAB1C9B84BB61E,electric_bike,2022-03-21 15:05:37,2022-03-21 15:08:40,High St & 11th Ave,51,High St & 4th Ave,48,39.994552166666665,-83.00685883333334,39.985221,-83.0054595,casual
2D41BED767B81B2C,classic_bike,2022-03-05 23:46:55,2022-03-05 23:56:36,3rd St & Gay St,18,Front St & Beck St,3,39.963983,-82.9986475,39.950149,-83.0002435,casual
FC932E0B0F2A5879,classic_bike,2022-03-24 18:54:41,2022-03-24 19:08:10,Grandon Ave & Main St,69,Franklin Park at Fairwood Ave,91,39.9569695,-82.926169,39.963267,-82.953245,casual
44EB94D54A24C657,classic_bike,2022-03-31 00:45:26,2022-03-31 00:49:49,Convention Center,12,Sensenbrenner Park,16,39.971255,-83.002202,39.9685285,-83.001614,casual
F4000C8AF9561650,classic_bike,2022-03-12 09:51:41,2022-03-12 10:15:48,Summit St & Hudson St,89,Summit St & Hudson St,89,40.0146755,-83.000232,40.0146755,-83.000232,casual
F3318079E2867604,classic_bike,2022-03-17 14:25:21,2022-03-17 15:10:15,Summit St & Hudson St,89,Summit St & Hudson St,89,40.0146755,-83.000232,40.0146755,-83.000232,casual
DFD039392D0DE1D9,classic_bike,2022-03-02 22:25:39,2022-03-02 22:57:05,Summit St & Hudson St,89,Summit St & Hudson St,89,40.0146755,-83.000232,40.0146755,-83.000232,member
0126898CB9FBFE49,classic_bike,2022-03-05 16:56:58,2022-03-05 16:57:33,High St & 2nd Ave,24,High St & 2nd Ave,24,39.982784,-83.004787,39.982784,-83.004787,casual
300CF2656E1209D4,electric_bike,2022-03-30 17:57:44,2022-03-30 18:12:52,Northwest Blvd & 3rd Ave,93,High St & 2nd Ave,24,39.9847125,-83.039963,39.982784,-83.004787,casual
4623BE8F6E8CECD0,electric_bike,2022-03-29 09:54:33,2022-03-29 09:59:39,Kilbourne St & Vine St,21,High St & 2nd Ave,24,39.9710635,-83.007356,39.982784,-83.004787,member
F4C4A2F8707952B9,electric_bike,2022-03-20 13:27:10,2022-03-20 13:57:36,Summit St & 17th Ave,84,Parsons Ave & Oak St,30,40.00198566666667,-83.00113383333333,39.9632325,-82.981344,casual
26A7E5E5232D755B,classic_bike,2022-03-30 19:09:14,2022-03-30 19:25:20,Summit St & Hudson St,89,GO FITNESS IV (Italian Village) 4th/1st,47,40.0146755,-83.000232,39.980568,-82.998027,member
CE84F17E7ADF2C5D,electric_bike,2022-03-05 21:02:36,2022-03-05 21:23:08,Summit St & Hudson St,89,High St & 4th Ave,48,40.01467366666667,-83.00031333333334,39.985221,-83.0054595,casual
5811FCF507C9746E,electric_bike,2022-03-05 21:03:27,2022-03-05 21:23:41,Summit St & Hudson St,89,High St & 4th Ave,48,40.0146415,-83.00022966666667,39.985221,-83.0054595,casual
2FF6FAB4978D2CE7,docked_bike,2022-03-06 10:47:24,2022-03-06 10:58:03,Bicentennial Park,1,High St & Spring St,17,39.955924,-83.003222,39.965888,-83.001536,casual
