ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
726C3A99FFCAE10C,classic_bike,2022-08-18 18:08:30,2022-08-18 19:00:37,Grandview Library at Oakland Ave,79,Grandview Library at Oakland Ave,79,39.9819315,-83.0489765,39.9819315,-83.0489765,member
F1AC3AED5E7498FB,classic_bike,2022-08-11 18:28:21,2022-08-11 18:44:35,Jaeger St & Whittier St,59,Jaeger St & Whittier St,59,39.9446015,-82.9894985,39.9446015,-82.9894985,member
9C93876268A75FD7,classic_bike,2022-08-28 19:40:43,2022-08-28 20:52:50,High St & Crestview Rd,88,High St & Crestview Rd,88,40.022519,-83.013642,40.022519,-83.013642,member
45AFFC2B7A7BD7C9,classic_bike,2022-08-15 20:21:00,2022-08-15 20:44:37,High St & Crestview Rd,88,High St & Crestview Rd,88,40.022519,-83.013642,40.022519,-83.013642,casual
7F53F5CE67AE059D,electric_bike,2022-08-18 16:34:55,2022-08-18 17:15:32,High St & Crestview Rd,88,High St & Crestview Rd,88,40.02249283333333,-83.013594,40.022519,-83.013642,casual
50D14EC810380281,electric_bike,2022-08-18 16:35:17,2022-08-18 17:15:36,High St & Crestview Rd,88,High St & Crestview Rd,88,40.0225395,-83.0136515,40.022519,-83.013642,casual
28DB2D1C819DA4DA,classic_bike,2022-08-20 00:37:20,2022-08-20 00:45:38,Michigan Ave & 3rd Ave,55,High St & 4th Ave,48,39.984092,-83.016892,39.985221,-83.0054595,casual
E6AE17C4B5C5C7FF,classic_bike,2022-08-25 09:21:46,2022-08-25 09:27:58,Michigan Ave & 3rd Ave,55,Market District & 3rd Ave,62,39.984092,-83.016892,39.985822,-83.027448,member
500F467E17211889,classic_bike,2022-08-28 17:59:46,2022-08-28 18:09:48,High St & Crestview Rd,88,Library - Whetstone Branch,110,40.022519,-83.013642,40.041221957165284,-83.0190521478653,member
C648A76DB8E909B5,classic_bike,2022-08-19 23:52:50,2022-08-20 00:24:27,Neil Ave & King Ave,54,Neil Ave & King Ave,54,39.9902415,-83.013582,39.9902415,-83.013582,casual
CF24872E5F8A98FF,electric_bike,2022-08-31 21:24:18,2022-08-31 21:42:50,Neil Ave & Nationwide Blvd,7,Moeller Park at Bruck St,113,39.96796416666667,-83.00867783333334,39.93589714085142,-82.98883236944674,member
FA179180F4F910C8,electric_bike,2022-08-19 07:12:18,2022-08-19 07:31:21,Moeller Park at Bruck St,113,Lucas St & Town St,45,39.935869,-82.98885233333333,39.9574,-83.01138,member
7286405F9A432115,classic_bike,2022-08-13 12:05:17,2022-08-13 12:42:02,Moeller Park at Bruck St,113,Lucas St & Town St,45,39.93589714085142,-82.98883236944674,39.9574,-83.01138,casual
897C90B8C999359E,classic_bike,2022-08-13 12:06:26,2022-08-13 12:42:10,Moeller Park at Bruck St,113,Lucas St & Town St,45,39.93589714085142,-82.98883236944674,39.9574,-83.01138,casual
1F319FE746088D6E,classic_bike,2022-08-10 20:27:51,2022-08-10 20:35:53,Michigan Ave & 3rd Ave,55,North Market,20,39.984092,-83.016892,39.9721975,-83.0035705,member
B41F1F2C5B051139,electric_bike,2022-08-31 21:54:59,2022-08-31 22:15:06,Neil Ave & Nationwide Blvd,7,Northwest Blvd & Chambers Rd,94,39.96806383333333,-83.00857533333334,39.9935795,-83.0422135,member
B88707B76290075B,electric_bike,2022-08-20 11:17:23,2022-08-20 11:40:21,Michigan Ave & 3rd Ave,55,North Market,20,39.984062333333334,-83.01684966666667,39.9721975,-83.0035705,casual
CDF4C53AAE9C3AB6,electric_bike,2022-08-01 22:50:37,2022-08-01 23:06:31,High St & King Ave,50,North Market,20,39.990135,-83.00588216666667,39.9721975,-83.0035705,casual
3DF8A75D35F36704,electric_bike,2022-08-13 18:23:05,2022-08-13 18:29:34,Thompson Park at Hunter Ave,95,North Market,20,39.9869435,-83.0094465,39.9721975,-83.0035705,casual
B32A952A9A531D3B,electric_bike,2022-08-13 18:22:58,2022-08-13 18:29:39,Thompson Park at Hunter Ave,95,North Market,20,39.98692716666667,-83.00946216666667,39.9721975,-83.0035705,casual
70A708123EE9D5A4,classic_bike,2022-08-03 09:26:38,2022-08-03 09:46:56,Livingston Park,14,North Market,20,39.951377,-82.9790935,39.9721975,-83.0035705,casual
C5F57B1E2B6ECBA6,electric_bike,2022-08-22 15:17:34,2022-08-22 15:22:38,Neil Ave & King Ave,54,,,39.99018616666667,-83.01355516666666,40.0,-83.01,member
8C25354D272F8ABF,electric_bike,2022-08-08 09:11:31,2022-08-08 09:17:25,Neil Ave & King Ave,54,,,39.9902375,-83.01359766666667,40.0,-83.02,member
6DECB0432E2C6572,electric_bike,2022-08-02 18:34:22,2022-08-02 19:06:39,Neil Ave & King Ave,54,,,39.9902125,-83.01357866666666,39.98,-83.02,casual
6E7A85EB7E73BDB8,electric_bike,2022-08-06 20:12:45,2022-08-06 20:39:12,Market District & 3rd Ave,62,Weinland Park - 6th Ave,49,39.985774,-83.02741916666666,39.9887625,-82.999556,casual
4DBB681A2F1901D8,classic_bike,2022-08-06 20:12:47,2022-08-06 20:39:20,Market District & 3rd Ave,62,Weinland Park - 6th Ave,49,39.985822,-83.027448,39.9887625,-82.999556,casual
